	utt_1	utt_2	dialog_id	label
385	as a older woman i wish i could have plastic surgery.	it is good that you visit them, you do your part	23	1
386	it is good that you visit them, you do your part	i use to be wrinkle free but the years of time are not kind	23	1
387	i use to be wrinkle free but the years of time are not kind	why is that? natural is beauty.	23	0
388	why is that? natural is beauty.	yes but it is hard to look at sagging skin and eyes	23	0
389	yes but it is hard to look at sagging skin and eyes	do you want to hear something strange?	24	1
390	do you want to hear something strange?	sure! i would love to! what is it?	24	0
391	sure! i would love to! what is it?	i am due to have my fifth set of twins in two months!	24	0
392	i am due to have my fifth set of twins in two months!	wow. my boyfriend would go crazy. we just moved into a house.	24	1
393	wow. my boyfriend would go crazy. we just moved into a house.	we just bought our first home. we were living in a two bedroom apartment before.	24	0
394	we just bought our first home. we were living in a two bedroom apartment before.	nice. i enjoy taking walks around my neighbor hood.	24	0
395	nice. i enjoy taking walks around my neighbor hood.	i wish i had time for walks. my job at the bank keeps me busy.	24	0
396	i wish i had time for walks. my job at the bank keeps me busy.	yeah. i get busy too. all i ever eat is hamburgers and french fries	24	1
397	yeah. i get busy too. all i ever eat is hamburgers and french fries	oh my! that is a poor diet.	24	0
398	oh my! that is a poor diet.	yah bi i never drink any soda. i do not like it	24	0
399	yah bi i never drink any soda. i do not like it	well that is good. i have not had soda since before i got pregnant.	24	0
400	well that is good. i have not had soda since before i got pregnant.	oh ok. good for you then!	24	0
401	oh ok. good for you then!	we should go on a walk together sometime.	24	1
402	we should go on a walk together sometime.	sure! i would love that!	24	0
403	sure! i would love that!	what do you like to do in your free time?	25	1
404	what do you like to do in your free time?	hi!	25	0
405	hi!	well, i usually like to take care of my looks hair, nail, tanning.	25	0
406	well, i usually like to take care of my looks hair, nail, tanning.	what do you do as a profession?	25	1
407	what do you do as a profession?	i do not have one yet, i am thinking about college.	25	0
408	i do not have one yet, i am thinking about college.	what about you?	25	0
409	what about you?	ah, i see.	25	0
410	ah, i see.	well, i have two jobs, but my side job is the interesting one.	25	0
411	well, i have two jobs, but my side job is the interesting one.	tell me about the interesting one. what is it like?	25	0
412	tell me about the interesting one. what is it like?	i am an actor of sorts... a stunt double! it is really interesting work.	25	0
413	i am an actor of sorts... a stunt double! it is really interesting work.	wow, i have never met an actor!	25	0
414	wow, i have never met an actor!	you must be very fit.	25	0
415	you must be very fit.	surprisingly enough, too, i have never broken a bone.	25	1
416	surprisingly enough, too, i have never broken a bone.	tell me something else about yourself.	25	0
417	tell me something else about yourself.	well, i seem to always be on a diet...	25	0
418	well, i seem to always be on a diet...	even though i love food...	25	0
419	even though i love food...	could you tell me more about that?	25	0
420	could you tell me more about that?	i want to look my best. exercising alone does not seem to cut it.	25	0
421	i want to look my best. exercising alone does not seem to cut it.	i guess that does make sense. do you like to read?	25	1
422	i guess that does make sense. do you like to read?	not really.	25	0
423	not really.	school was so boring, and they forced us to read boring stuff.	25	0
424	school was so boring, and they forced us to read boring stuff.	reading was boring to me in school, too.	25	0
425	reading was boring to me in school, too.	but i read lots now.	25	0
426	but i read lots now.	what do you read? my sister says fantasy novels are the best.	25	0
427	what do you read? my sister says fantasy novels are the best.	good evening. what are you up to?	26	1
428	good evening. what are you up to?	hello, how are you?	26	0
429	hello, how are you?	i am well.	26	0
430	i am well.	i like to shop for shoes and watches.	26	0
431	i like to shop for shoes and watches.	i do not shop much. prefer to relax at home with my cow.	26	0
432	i do not shop much. prefer to relax at home with my cow.	what do you do? i am work for a watch dealer.	26	1
433	what do you do? i am work for a watch dealer.	no wonder you like watches! i am a commercial electrician	26	0
434	no wonder you like watches! i am a commercial electrician	wonderful!	26	0
435	wonderful!	yeah, however, my family does not support my choice of career.	26	0
436	yeah, however, my family does not support my choice of career.	why not? family is important.	26	0
437	why not? family is important.	i am not sure why they do not. do you like cars?	26	1
438	i am not sure why they do not. do you like cars?	i do! i love trucks especially. i drive a big f 250	26	0
439	i do! i love trucks especially. i drive a big f 250	lovely truck! i dream of owning a rolls royce ghost one day.	26	0
440	lovely truck! i dream of owning a rolls royce ghost one day.	that would be lovely. do you like music too? or just cars?	26	1
441	that would be lovely. do you like music too? or just cars?	i enjoy both. i like all kinds of music.	26	0
442	i enjoy both. i like all kinds of music.	i only like country. play it all day on the farm.	26	0
443	i only like country. play it all day on the farm.	there are some great country music songs out at the moment. i prefer old stuff.	26	0
444	there are some great country music songs out at the moment. i prefer old stuff.	i feel you. do you have any other hobbies?	26	1
445	i feel you. do you have any other hobbies?	i mostly just take care of my children. nice meeting you. goodnight.	26	0
446	i mostly just take care of my children. nice meeting you. goodnight.	hey there buddy boy boyo	27	1
447	hey there buddy boy boyo	hello, you have any hobbies?	27	0
448	hello, you have any hobbies?	i can listen to britney spears all day	27	0
449	i can listen to britney spears all day	awesome i like listening to it while i play tennis.	27	0
450	awesome i like listening to it while i play tennis.	i love to spend money that i did not earn	27	1
451	i love to spend money that i did not earn	oh, i see that a lot in my insurance office.	27	0
452	oh, i see that a lot in my insurance office.	what do you do for a living?	27	0
453	what do you do for a living?	since i was fired i found a job in insurance.	27	0
454	since i was fired i found a job in insurance.	what is the pay like?	27	0
455	what is the pay like?	it is ok, but my dad made a ton before he passed away.	27	0
456	it is ok, but my dad made a ton before he passed away.	i am sorry. at least he is in a better place now.	27	0
457	i am sorry. at least he is in a better place now.	it is ok, i was pretty young when it happened.	27	0
458	it is ok, i was pretty young when it happened.	do you like to tan?	27	1
459	do you like to tan?	i normally get tanned from playing softball which i love.	27	0
